movie_id,title,tags
74725,Kill List,nearli after botch hitman take assign promis payoff three kill start unravel send killer heart dark horror thriller crime hotel wifehusbandrelationship hitman infect forest cult priest murder brutal bonfir ceremoni exsoldi ritualsacrific contractkil videotap folkhorror mumblegor neilmaskel myannabur harrysimpson
58428,The Innkeepers,dure final yanke pedlar employe determin reveal hotel haunt begin experi disturb event guest check stay horror thriller antiterror terror beer supernatur towel inn phone whisper casaencantada mumblegor sarapaxton patheali kellymcgilli
8416,The Conformist,weakwil italian becom fascist flunki abroad arrang assassin teacher polit dissid drama pari itali assassin fascism benitomussolini jean-louistrintign stefaniasandrelli gastonemoschin
36584,Interview with the Assassin,"cameraman kobelski approach formerli reclus neighbor walter ohling ohling claim mysteri ""second gunman"" kill presid kennedi ohling quiet these year decid stori diagnos termin cancer kobelski skeptic neighbor stori after investig provid ambigu answer attitud chang howev after receiv threaten messag answer machin spot shadowi figur backyard ohling tell truth? there bigger conspiraci work? drama thriller assassin paranoia suspens conspiraci dylanhaggerti reneefaia dennislau neilburg"
13429,Donkey Punch,three girl guy megaswanki yacht collid seriou night drug sexual devianc debaucher though turn weekend bloodi bedlam horror drama thriller crime nicholaburley sianbreckin jaimewinston
9022,All the Boys Love Mandy Lane,beauti mandi isnt parti classmat chloe invit texa school student countrysid reluctantli accept after hitch vagu scari older teen arriv their destin parti ensu mandi close emmet keep watch young male make mandi student murder horror mysteri thriller suicideattempt gun texa massmurd farmwork plannedmurd beauti dyinganddeath fraud plan surpris farm victimofmurd conspiracyofmurd highschool murder youth beautifulgirl femalecorps amberheard ansonmount michaelwelch jonathanlevin
22530,Bled,young artist live downtown warehous delv ancient world blood lust enigmat foreign seduc forgotten make dimension vampir need found hunger blood cross world her horror vampir daywalk sarahfarooqui chrisivancev alexpetrovitch christopherhutson
288,High Noon,about recent freed leader bandit desert look reveng sheriff jail legendari western austrian director zinnemann western gunsling showdown fistfight moral usmarsh battl justic oneagainstmani quickdraw brawl streetshootout garycoop gracekelli thomasmitchel
14275,Hoop Dreams,"documentari follow innerc chicago resid arthur william gate follow their dream becom basketbal superstar begin start their school year end almost year later start colleg watch matur still retain their ""hoop dreams"" documentari chicago sportsteam ghetto narrat colleg sport basketbal highschoolsport independentfilm innerc highschoolstud williamg arthurage stevejam stevejam"
2287,Rize,documentari highlight street deriv danc style clow krump incom neighborhood la director david lachapel interview danc about their uniqu danc evolv posit activ drug gun gang rule their neighborhood about grow subcultur movement america documentari streetgang hiphop danc fight breakdanc ghetto music clown gang losangel christophertol tommytheclown missprissi davidlachapel
18734,L.I.E.,bite disturb comingofag writerdirector michael cuesta bittersweet along lie known island expressway suburban howi blitzer learn clearli space week lose nearli everyth everyon know navig adolesc virtual unsupervis drama independentfilm pauldano brucealtman briancox michaelcuesta
206197,The Sisterhood of Night,teenag she victim secret network call sisterhood night quiet suburban becom backdrop modernday salem witch trial mysteri drama thriller witch womandirector karahayward georgiehenley oliviadejong
26837,B-Girl,young femal breakdanc angel move angel after attack exboyfriend nearli danc career forev bgirl follow angel through recoveri accept bust malecentr world underground crime drama music danc hiphop bgirl streetdanc bboy bgirl dancecrew womandirector julie'jules'urich missyyag wesleyjonathan emilydel
7859,Half Nelson,despit dedic juniorhigh student classroom idealist teacher dunn lead secret addict major student never know thing chang troubl student make startl discoveri secret life caus tenuou between could either disastr provid catalyst hope drama date exgirlfriend bicycl crack independentfilm ryangosl jefflima shareekaepp
302579,Naturally Native,natur nativ follow live love pain relationship three sister attempt start their busi american indian ancestri adopt white foster parent young children sister ident issu chosen differ career path dedic start nativ cosmet busi attempt overcom obstacl busi world home touch stori famili cultur natur nativ interweav subtl strong wakeup regard treatment nativ peopl corpor america natur nativ provid insight tribal infrastructur game issu drama nativeamerican racism famili womandirector valeriered-hors yvonnerusso irenebedard
51955,Hav Plenty,plenti almost broke wouldb novelist havilland savag beauti woman friend invit year start build romanc action comedi romanc sciencefict thriller christopherscottcherot chenoamaxwel tammikatherinejon
376004,Adulterers,return cheat their anniversari hold nake humili lover captiv gunpoint while decid whether go them stori inspir event take place orlean dure stifl wave thriller crime drama seanfari daniellesavr mehcadbrook
158752,Escape from Tomorrow,world castl anthropomorph rodent battl begin unemploy father saniti challeng chanc encount underag girl holiday horror fantasi royabramsohn elenaschub katelynnrodriguez
40658,Starsuckers,starsuck controversi documentari year releas british cinema novemb critic acclaim darkli humour shock exposé celebr obsess media uncov reason behind addict blow corpor individu profit documentari foreign elliscashmor maxclifford richardcurti chrisatkin
296943,The Hadza:  Last of the First,human origin place origin africa valley documentari billbenenson
118612,After,crash survivor awak discov peopl their small town unlik allianc unravel truth behind their isol strang event begin unfold start question whether realli seem mysteri thriller coma crash acceptingdeath stevenstrait karolinawydra sandraellislafferti
138976,Treachery,treacheri center biehn reunit estrang remot wed parti storm strand parti truth reveal drama matthewziff michaelbiehn sarahbutl travisromero
323967,Walter,tickettak local cinema believ agre decid etern everyon come contact with drama comedi god womandirector andrewj.west justinkirk virginiamadsen annamastro
3080,Top Hat,showman jerri traver work produc horac hardwick london jerri demonstr danc step night horac hotel annoy sleep tremont below upstair complain immedi attract other complic aris mistak jerri horac comedi music romanc venic danc music tapdanc stageshow fashiondesign mistakenident fashion valet rapier fredastair gingerrog edwardeveretthorton
2667,The Blair Witch Project,octob three student filmmak disappear wood burkittsvil maryland while shoot documentari later their footag found horror mysteri witch voodoo legend sorceri maryland forest footag horror true student lost foundfootag film michaelc.william heatherdonahu joshualeonard danielmyrick
9459,Woodstock,intim woodstock music festiv bethel 1969 prepar through cleanup histor access insid blister concert footag portrait concertgoers; neg posit aspect shown perform nake slide collaps fenc unexpect hord surreal arriv nation guard helicopt medic assist impromptu 500000 histori documentari music hippi freelov music music woodstock musicfestiv rockmus summer joecock richiehaven joanbaez
11598,The Kentucky Fried Movie,seri loos connect skit spoof program commerci porno film kungfu film disast film blaxploit film film mafia film somebodi watch other comedi journal commerci televis tvshow manipulationofthemedia tvrate satir televisionproduc evanc.kim bongsoohan marilynjoi
26916,Mercy Streets,estrang brother other episcop deacon accident switch place process action adventur drama suspens ericrobert davida.r.whit cynthiawatro jongunn
181940,Carousel of Revenge,"stranger frank delano uncl bobbi purchas local amus ""peaceful"" resort guilt suspicion among local murder suicid would rather forget thriller mysteri erikallen randybaranczyk chriscarlson"
125263,Broken Vessels,young pennsylvania move angel begin ambul servic there team suprem confid seemingli through larg number partner initi novic experienc man capabl pressur situat encount howev gradual discov seem while surfac actual through ordeal heavi avoid commit younger find himself pull world decid direct want take drama toddfield jasonlondon roxanaz scottziehl
263503,Water & Power,"brother nicknam ""water"" ""power"" scrabbl eastsid street angel princ through citi polit polic rank becom player complex danger power corrupt angel crime drama enriquemurciano nicholasgonzalez clancybrown richardmontoya"
324322,They Will Have to Kill Us First,2012 jihadist control northern mali impos strictest interpret sharia histori august ban music radio station destroy instrument burn musician face tortur death overnight mali rever member societi musician forc hide exil follow mali musician fight music aliv their countri wit fierc battl between jihadist captur border refuge camp where money scarc follow peril journey ravag citi band songhoy blue their intern stardom music documentari womandirector alioutouré oumartouré garbatouré johannaschwartz
331493,Light from the Darkroom,light darkroom stori friend whose faith test their friend disappear dure religi pilgrimag
375950,The Country Doctor,peopl countrysid area count jeanpierr doctor auscult them heal reassur night week jeanpierr sick natali young doctor come hospit assist adapt replac believ irreplaceable? drama comedi hospit doctor françoiscluzet mariannedenicourt isabellesadoyan thomaslilti
278348,The Maid's Room,drina young immigr work livein wealthi island famili find herself entangl famili secret begin suspect employ commit terribl crime thriller paulagarcé annabellasciorra billcamp
704,A Hard Day's Night,captur lennon mccartney georg harrison ringo starr their electrifi element day night wildli irrever journey through pastich beatl dure 1964 their guil avoid pursu press reach their schedul televis perform spite paul troublemak grandfath ringo arrest comedi music adolesc cultureclash pressconfer behindthescen policechas mockumentari oldermanyoungerwomanrelationship shave thebeatlessong railwayst perform psychotron generationgap televisiondirector johnlennon paulmccartney georgeharrison
70875,The Harvest (La Cosecha),stori children 1214 field without protect child labor law these children toil field land work america documentari migrat immigr agricultur food humanright pesticid environ childrensright migrantfarmwork labor latino childlabor u.robertoromano
75986,Love Letters,stori obsess young radio person after mother die discov have affair year find herself recreat mother romanc get involv marri drama thriller obsess radio nuditi letter love romanc lingeri extramaritalaffair womandirector jamieleecurti bonniebartlett mattclark
385636,Juliet and Alfa Romeo,tilen 18 attract school student swear faith forev girlfriend sleep suddenli sequenc tragic event turn world upsid down start believ under spell which could jeopardi which prevent have relationship 18 love final succe right track friend zeljko mysteri fortunetel power love comedi drama pornographi sex love teenag death darionožićserini jangerlkorenc špelacolja
14438,Fireproof,"albani marriag caleb catherin crisi decid divorc howev caleb father john propos delay their separ process forti follow procedur call dare"" other again drama fathersonrelationship fire firemen christian advic marriag faith christianfilm dysfunctionalmarriag religiousconvers hospit kirkcameron erinbethea kenbevel alexkendrick"
211086,Faith Connections,filmmak insight biggest gather earth kumbh mela documentari drama himalaya hindu pilgrimag faith hinduism littleboy spiritu newag religion orphan india religi childabandon ganja kumbhmela ganga bholebaba hathayogibaba pantshirtbaba pannalin
23069,Benji,stray save kidnap children adventur famili romanc hostag affect rescu dog animalactor benji patsygarrett allenfiuzat cynthiasmith joecamp
83,Open Water,diver without boat there noth water mile unless what underneath them drama thriller dive cataclysm nightmar panic redsea primalfear scubadiv shark scuba blanchardryan danieltravi saulstein chriskenti
89857,High Road,direct walsh cofound member worldrenown comedi troup upright citizen brigad showcas total improvis script about glenn “fitz” fitzgerald jame pumphrey young whose loyalti split among band girlfriend monicaabbi elliottt sell drug after break find himself deal drug garag bond 16yearold neighborhood jimmi dylan obrien former mate zach wood jone lizzi caplan begin find success deal awri jimmi chase gun broken bone sassi cabbi suspici doctor horatio sanz navig their harborand doesnt about surpris monica store home! comedi kathrynburn lizzycaplan michaelcoleman
30315,Kingdom of the Spiders,investig mysteri death number anim hansen discov hoard migrat tarantula befor action street overrun killer spider trap small group town remot hotel horror sciencefict hotel smalltown sieg independentfilm corps tarantula death animalattack spider williamshatn tiffanybol woodystrod
14358,Mad Hot Ballroom,"elevenyearold public school journey world ballroom danc reveal piec themselv their world along their candid sometim hilari perspect these transform reluct particip determin competitor typic urban ""ladi gentlemen"" their compet final citywid documentari famili competit documentari dancecontest ballroomdanc kid womandirector marilynagrelo"
2056,The Station Agent,friend die dwarfism move rural jersey solitud chatti vendor woman deal person loss drama comedi trainstat newjersey smallperson friendship newfoundland peterdinklag patriciaclarkson bobbycannaval
41144,To Save A Life,taylor everyth beauti girl champion basketbal pong everyon love then childhood friend friend with commit suicid begin think wonder couldv friend life youth minist tell need becom christian howev thing begin control cheat girlfriend pregnant former friend ridicul dure thi go realiz mean christian life drama christian independentfilm randywayn dejakreutzberg joshuaweigel brianbaugh
35199,Wordplay,master creat mindbend divers tens competit american crossword puzzl tournament patrick creadon documentari reveal fascin decidedli addict pastim creadon captur time editor shortz work talk celebr solver includ clinton burn present intim nation tournament competitor documentari competit documentari contest crosswordpuzzl willshortz merlreagl tylerhinman patrickcreadon
14271,Beyond the Mat,beyond profession wrestl documentari direct barri blaustein movi focus live profession wrestler outsid ring especi foley terri funk robert heavili focus world wrestl feder wwf often critic chairman vinc mcmahon follow extrem championship wrestl popular other independ wrestler organ documentari wrestl sport controversi ecw wwe mickfoley terryfunk vincemcmahon
16653,The Singles Ward,jonathan jordan divorc thrust world be singl mormon world who ultim etern marriag struggl jonathan decid go church pursu member local singl reactiv noth work until jonathan fall cammi gile activ director suddenli go church becom appeal go right reasons? comedi drama famili romanc willswenson connieyoung daryntuft kurthal
14757,Osama,teenag osama dress support widow mother grandmoth osama call taliban school militari train embark terrifi confus journey tri taliban find ident drama independentfilm marinagolbahari arifherati zubaidasahar
84401,Sholem Aleichem: Laughing In The Darkness,rivet portrait great writer whose stori becam basi broadway music fiddler roof sholem aleichem: laugh dark tell rebelli geniu creat entir literatur plumb depth jewish world lock crisi profound chang captur world brilliant humor sholem aleichem wit creation modern jewish ident forg documentari racheldratch hillelhalkin jasonkravitz josephdorman
23655,Groove,insid night francisco underground scene drama music romanc independentfilm hamishlinklat dennykirkwood mackenziefirgen gregharrison
36825,The R.M.,jare phelp kirbi heyborn complet year fulltim missionari servic church jesu christ latterday saint mission presid promis bless servic think work girlfriend wait promis could back alreadi applic everyth wrong wrong girlfriend dump lose isnt accept then wors decid choos right worth troubl comedi crime famili kirbyheyborn kurthal
33430,Twin Falls Idaho,franci blake fall siames twin littl rundown hotel while share organ blake alway franci sickli their world come young ladi turn their world upsid down involv blake convinc attend halloween parti where themselv wear costum eventu franci becom realli separ physic mental strain their propos separ drama romanc independentfilm markpolish michaelpolish michelehick
12281,Mean Creek,teenag live smalltown oregon birthday celebr trick bulli suddenli theyr forc unexpect consequ their action crime drama suicid alcohol secret birthday lake oregon brother parti love friend prank bulli drug gayman nake invit dare roryculkin scottmechlowicz trevormorgan
125052,Hurricane Streets,marcu manhattan street turn father dead mother prison smuggl undocu alien grandmoth rais close buddi basement clubhouse; shoplift ware kid move toward sell drug marcu want breather visit famili mexico meet melena sweet dream go alaska; father protect angri uncommun pressur marcu burglari theft want breath anyth right? romanc crime drama prison newmexico smuggl gang theft brendansextoniii antoinemclean mtumeg morganj.freeman
96238,Never Again,peopl pledg never again discov other comedi romanc romanticcomedi jeffreytambor jillclayburgh carolineaaron
30246,Civil Brand,"forc under slavelik condit ""prison profit"" program inmat mostlyafricanamerican femal prison whitehead correct institut stori franc find herself prison after be fals convict murder murder spark fellow inmat protest crime drama thriller womandirector lisarayemccoy n'bushewright monicacalhoun neemabarnett"
7301,Lonesome Jim,fail 27yearold move parent deal crippl famili oblig comedi drama romanc sexual parentskidsrelationship indiana antihero melancholi brother uncl caseyaffleck kevincorrigan livtyl stevebuscemi
172533,Drinking Buddies,weekend trip offic parti night convers drink marriag pressur biolog clock hold contact second long… make between “friends” “more friends” realli blurry? beer romanc drama malefemalerelationship cowork relationship mumblecor oliviawild jakejohnson annakendrick joeswanberg
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,career renown magician sleight artist ricki documentari magic womandirector rickyjay dickcavett winstonsimon
346,Seven Samurai,samurai answer villag request protect after fall time need protect bandit samurai gather other teach peopl defend themselv villag provid soldier food giant battl occur bandit attack villag action drama japan samurai peasant loot rice fenc villag moralambigu battl practic 16thcenturi toshirōmifun takashishimura yoshioinaba
84318,The Other Dream Team,incred stori lithuanian basketbal team whose athlet struggl under soviet rule becam symbol lithuania independ movement grate triumph barcelona olymp documentari olympicgam sport basketbal basketballteam gregspeir jimlampley billwalton mariusmarkeviciu
45145,Johnny Suede,struggl young musician devot ricki nelson want becom star comedi romanc sex nightclub nuditi musician song rock idol music rent liar independentfilm bradpitt calvinlevel catherinekeen
13983,Finishing The Game,1973 martial great bruce die final film death unfinish public hungri movi exec decid replac outrag satir look entir process oddbal candid greed racial motiv drive final decis there busi movi finish skewer detail comedi satir independentfilm spoof rogerfan sungkang moniquegabrielacurnen justinlin
45649,Rubber,california desert adventur telepath killertir mysteri attract pretti girl wit incredul onlook comedi drama fantasi horror mysteri explodingbuild duringcreditssting thomasf.duffi davidbow stephenspinella
19844,Kiss the Bride,school friend friend actual ensu year theyv contact receiv invit ryan wed surpris especi marri woman! drama comedi romanc gayinterest torispel leswilliam c.jaycox
21801,The Slaughter Rule,young find solac young woman mother highschool footbal coach recruit quarterback sixman team drama ryangosl davidmors cleaduval
43933,Monsters,"year discov possibl alien within solar system probe launch collect sampl crash reentri central america after form began appear mexico quarantin infect zone today american mexican militari still struggl contain creatures"" while journalist agre escort shaken tourist through infect mexico safeti border drama thriller sciencefict monster pyramid radio dystopia infect forest lowbudget alien alieninvas centralamerica vigil cattl deadfish whitney scootmcnairi annaleejefferi"
73511,The Californians,estat mogul gavin ransom noah wyle announc cover california northern coast score minimans environmentalist sister oliv ileana dougla launch protest there troubl ahead gavin begin fall pretti singer kate mara who help oliv caus clever coast satir writerdirector jonathan parker twist henri jamess bostonian drama comedi noahwyl illeanadougla katemara
43653,The Living Wake,live wake” comedi timeless storybook univers selfproclaim artist geniu binew live enlist friend mill joquin around bicycl power rickshaw final attempt probe life deepest mysteri binew endur ridicul trial after next conclud final perform live wake makeshift stage field binew friend enemi gather wit mad final time comedi independentfilm jesseeisenberg mikeo'connel jimgaffigan soltryon
139715,Detention of the Dead,group oddbal school student themselv trap detent their classmat have turn hord zombi comedi horror highschool independentfilm zombi extremeviol jacobzachar alexanikola christabrittanyallen alexcraigmann
45380,Crazy Stone,three thiev steal valuabl tightli guard secur chief secur guard obstacl these thiev face extrem unlucki intern known master thief tri piec preciou jade would final destin piec crazi stone? action comedi guotao liuhua liugang ninghao
30867,Scott Walker: 30 Century Man,documentari influenti musician scott walker documentari music music scottwalk damonalbarn davidbowi stephenkijak
81220,Everything Put Together,everyth togeth direct forster star radha mitchel megan mullal drama independentfilm radhamitchel meganmul catherinelloydburn marcforst
253626,Good Kill,shadowi world drone warfar combat unfold video game–onli live stake after tour duti forc pilot ethan hawk fight taliban aircondit bunker nevada desert yearn cockpit plane becom increasingli troubl collater damag caus push button egan nerves—and relationship men januari jones—begin unravel action drama thriller pilot suspicion drone usmilitari airforcebas combatdron ethanhawk januaryjon zoëkravitz
294550,The Outrageous Sophie Tucker,"rich stori sophi tucker icon superstar rule world vaudevil broadway radio televis hollywood throughout centuri befor beyoncé gaga madonna bett midler marilyn monro west sophi tucker first woman infatu audienc bold bawdi brassi style unlik other use mamas"" 400plu recent rediscov person scrapbook author susan lloyd ecker their sevenyear journey retrac tucker sixtyyear career business` williamgazecki"
90369,Now Is Good,die leukemia compil thing shed befor pass away top desir virgin drama romanc cancer teenag teendrama bucketlist basedonyoungadultnovel dakotafan jeremyirvin kayascodelario olpark
117942,Girls Gone Dead,group exhigh school cheerlead stalk killer mediev hammer battl dure their first spring break colleg horror comedi katiepeterson sheastewart brandywhitford michaelhoffmanjr.
380097,America Is Still the Place,"civil right francisco seem perfect place black korean veteran famili realiz their dream econom independ chanc ""boss"" charli walker would naiv impostor naysay refus answer until catastroph disast open never black befor stori about happen step through door feet!"
322194,Subconscious,investig retir plung research supernatur journey across abyss histori hang balanc action thriller mysteri submarin womandirector timabel naomibrockwel aleishaforc georgiahilton
98568,Enter Nowhere,three stranger arriv mysteri cabin middl nowher after endur separ lifealt predica search wood frustrat hungri battl discov their mysteri connect realiz order wood aliv mysteri sciencefict thriller cabin timetravel wood cabininthewood lost germansoldi timeparadox katherinewaterston scotteastwood sarapaxton
119657,El Rey de Najayo,dramat stori julian dominican despit confin prison still maintain dominican societi state suspens year earli wit death father hand local militari author dure wellmeant attempt handov packag drug incident found while fish result experi julian develop thirst reveng lead those involv father death process becom major power headman within dominican societi crime drama mannypérez luzgarcia sergiocarlo fernandobaezmella
380733,Fight to the Finish,young amateur fighter make enemi harden inbetween nextdoor neighbor abus boyfriend person becom threaten realiz finish fight start theyll settl championship romanc action sport fight jenniferhal evanhannemann tonyakay warrensheppard
285743,Alleluia! The Devil's Carnival,devil carnival: alleluia! second episod devil carniv episod revolv around between heaven music horror carniv music sequel devil darkcarniv terrancezdunich paulsorvino marcsent darrenlynnbousman
362765,The Sound and the Shadow,allergyridden eavesdrop sound engin boister roommat thrust miss discov clue disappear neighborhood record thriller comedi mysteri josephe.murray alexanfang rhomeynjohnson justinpaulmil
379532,Rodeo Girl,ship american dad ranch summer hors lucki compet nation youth rodeo famili kevinsorbo sophiebolen derekbrandon joelpaulreisig
253261,Born to Fly: Elizabeth Streb vs. Gravity,push boundari between action dare choreograph elizabeth streb dancer pursuit human flight documentari womandirector elizabethstreb fabiotavar sarahcallan
297100,The Little Ponderosa Zoo,littl ponderosa prepar their annual fundrais festiv keep afloat freeman famili jack judi their young daughter charli open year earlier after share their anim rescu through year baker their depend zookeep alway small town local owner discov dusti document basement sit mayor mayor bumbl nephew immedi devis deviou themselv greedi annual festiv perfect opportun their danger action close forev their hand gold!
15239,The Toxic Avenger,tromavil monstrou hero toxic aveng melvin junko fall toxic wast evildo lose sciencefict action comedi horror corrupt mayor antihero sadism toxic movierefer persononfir tshirt workout healthclub rabidang disfiguredfac superherospoof strongman carrunov shockhumor mitchcohen andreemaranda jenniferprichard
94072,Straight Out of Brooklyn,special award winner sundanc festiv drama star then19yearold matti wrote direct play larri troubl live rough section brooklyn decid want turn crime escap involv scam neighborhood biggest kingpin heist that danger best drama mattyrich
4107,Bloody Sunday,dramatis stori irish civil right protest march januari which end massacr british troop action adventur drama histori northernireland independentfilm civilright jamesnesbitt allangildea gerardcrossan
325579,Diamond Ruff,action orphan artist crime millionair diamond prison murder commit meet reverend wood overwhelm kind charact faith fall april young woman termin ill again challeng chang redeemed? there answer felicia pearson fredro starr michael barra
15624,Conversations with Other Women,reunit wed after year former lover again mutual attract neither will admit escap recept privaci hotel room unnam explor choic present drama romanc dialogu talk bridesmaid weddingrecept wed dialoguedriven helenabonhamcart aaroneckhart yurytsykun hanscanosa
17287,Poultrygeist: Night of the Chicken Dead,human other white meat unless your black meat asian yellow meat nativ american meat horror comedi music zombi jasonyachanin kategraham allysonsereboff
198370,Mutual Friends,surpris parti rare well differ group 30someth through life citi caitlinfitzgerald cheyennejackson peterscanavino
3062,42nd Street,produc broadway show moment choru replac star music comedi romanc philadelphia music stageshow director brokenankl choruslin petdog broadway faint chorusgirl openingnight crutch theatricalback evict showproduc chorin plastercast showmustgoon financialcrisi sockonthejaw warnerbaxt bebedaniel georgebr
328307,Rise of the Entrepreneur: The Search for a Better Way,world chang faster ever technolog acceler secur declin incom inequ increas peopl overwork underpaid freedom peopl wonder there better chang economi entrepreneur fastest depend control becom wealthi busi documentari gather today expert thought leader forev chang wealth featur expert jordan adler assaraf bateman chri brogan richard bliss brook brown brown canfield harri dent linda ferrel ferrel victor hansen kevin harrington kiyosaki robert kiyosaki joseph mariano misner pilzer proctor susan loren slocum kevin thompson brian traci worr sandra yancey
15389,Metropolitan,sparkl comed chronicl middleclass young man romant misadventur among citi debutant societi stillman deft liter dialogu hilari highbrow observ earn debut academi award nomin origin screenplay alongsid sophist though tender adolesc anxieti comedi drama upperclass newyork independentfilm debutant youngadult edwardcl chriseigeman taylornichol whitstillman
464,As It Is in Heaven,music romant tragedi about famou compos move small hometown after have heart troubl search simpl everyday lead teach local church choir which easili accept choir build great their teacher romanc drama comedi music individu underdog mentallydis lossofmoth sweden pastor suppressedpast heartattack lossoffath conductor choir violenthusband churchchoir choirmast dyinganddeath villag music concert secretlov michaelnyqvist fridahallgren helensjöholm
308467,Roadside,summer pregnant wife mindi fight their live hostag their unseen gunman desol mountain road horror drama acemarrero katiestegeman ericengland
8193,Napoleon Dynamite,listless alien teenag decid friend class presid their small western school while bizarr famili home comedi underdog brotherbrotherrelationship idaho highschool chat independentfilm teenag schooldanc socialoutcast aftercreditssting jonhed aaronruel jongri jaredhess
188166,Blue Ruin,quiet beach upend dread news childhood carri vengeanc prove inept assassin find himself brutal fight protect estrang famili crime thriller reveng drifter virginia characterstudi neonoir visualstorytel mumblegor maconblair devinratray amyhargreav
23827,Paranormal Activity,after young middl class coupl move suburban starter tract hous becom increasingli disturb presenc somehow demon certainli activ middl night especi sleep horror mysteri haunt psychic entiti demonicpossess foundfootag katiefeatherston micahsloat markfredrich
1282,Dogtown and Z-Boys,dogtown zboy follow evolut skateboard skateboard california beach imag transform lowrid orient style documentari skateboard independentfilm seanpenn jayadam henryrollin
762,Monty Python and the Holy Grail,"arthur accompani squir recruit knight round tabl includ bedever wise lancelot brave robin notquitesobraveassirlancelot galahad pure arthur battl black knight despit have limb chop insist still fight reach camelot arthur decid enter silli place"" adventur comedi fantasi holygrail monk scotlandyard swordplay camelot roundtabl chapter aggressionbyanim knight kingarthur weddingrecept midnightmovi montypython knightsoftheroundt anarchiccomedi grahamchapman johnclees terrygilliam terrygilliam"
64499,Quinceañera,magdalena birthday approach simpl bliss complic discoveri she pregnant kick hous find famili greatgranduncl cousin drama emilyrio jessegarcia chalogonzález
281189,Gory Gory Hallelujah,actor compet jesu black revolutionari bisexu hippi feminist reject badass motorcycl bound glori citi runin elvis murder themselv taken prison littl call jackvil where dont kindli blasphem jesus conspiraci apocalyps womandirector suecorcoran
1435,Tarnation,filmmak jonathan caouett documentari grow schizophren mother mixtur snapshot super8 answer machin messag video diari earli short film cull year life documentari drama schizophrenia gay usa rape texa lossofsenseofr fosterpar singl homosexu relationship psychopathi familyfeud electroshock reneeleblanc adolphdavi jonathancaouett
47546,I Want Your Money,"version american dream stand sharp contrast view money earn your alloc other believ elit washington know alloc wealth champion tradit american dream which play million time through gener american improv one dare dream build other hold there ""good"" govern take spend other peopl money everburgeon program documentari money expos freedom opportun support leviathanlik bureaucrat state documentari"
189711,Love in the Time of Monsters,sister travel cheesi tourist where battl toxic monster dress bigfoot costum order love horror comedi kanehodd dougjon genashaw
19204,The Beyond,young woman inherit hotel louisiana where after seri supernatur accid learn build built entranc hell horror hotel experi hell gore morgu undead blood zombi violenc gothichorror gothic mutil ghost blind videonasti acid grim dire entrail catrionamaccol davidwarbeck cinziamonreal luciofulci
9029,What Happens in Vegas,dure vacat vega career woman mcnalli playboy fuller sober realiz marri other after night drunken abandon compel legal reason coupl limit period time stake larg amount money comedi romanc casino hotel roommat fictitiousmarriag romanticcomedi rivalri wed lasvega ashtonkutch camerondiaz lakebel
18045,The Dark Hours,samantha goodman beauti young psychiatrist burnt drive famili winter cottag spend husband sister relax weekend jarringli interrupt terrifi unexpect guest arriv follow extraordinari night terror game where escap option horror sciencefict thriller canada winter hostag olympicgam cabin psychopath basement surreal suspens snow blood psychiatrist game mentalpati axemurd kategreenhous aidandevin gordoncurri
11240,My Beautiful Laundrette,omar homosexu pakistani live london alcohol father lift chunk money anoth pakistani lover johnni decid renov grungi laundrett romanc drama comedi londonengland gay immigr societi british independentfilm gayinterest racism gordonwarneck danielday-lewi roshanseth
43743,Fabled,joseph broke girlfriend take well think plot against their mutual psychiatrist miss suspect peopl might behind there unshak guilt past might bearabl somehow possibl through werent those damn monster tri through allegor fabl parallel joseph struggl decid ourselv wolf someon joseph stroke luck head? drama mysteri thriller independentfilm
157909,Show Me,squeege descend sarah luxuri sedan tens mous captor captiv sarah forc continu isol cottag where twist entic anoth reckless search truth drama thriller kidnap michellenolden katharineisabel kettturton cassandranicola
10238,Cries and Whispers,woman die cancer turnofth centuri sweden visit sister repress feel between sibl surfac drama sistersisterrelationship sweden dyinganddeath harrietandersson ingridthulin karisylwan ingmarbergman
3059,Intolerance,stori young woman separ prejudic husband babi interwoven tale intoler throughout histori drama usa naiveti intoler mill marriag wed massacr protest silentfilm multiplestorylin reform savedfromhang jesu lilliangish maemarsh robertharron
15800,Trekkies,hilari univers fervent fan documentari popcultur fancultur documentari sciencefict spaceopera fanconvent fandom denisecrosbi barbaraadam majelbarrett rogernygard
65203,The Broadway Melody,harriet queeni mahoney vaudevil broadway where their friend eddi kern need number franci zanfield show eddi harriet meet queeni fall court warrin member yorker societi take while queeni recogn noth take while harriet recogn eddi queeni drama music romanc music singer precod wisecrackhumor earlysoundfilm partiallylostfilm charlesk anitapag bessielov
764,The Evil Dead,group colleg student find mysteri record wilder cabin theyv rent weekend unwittingli unleash demon forc surround forest horror falselyaccus behead audiotap logcabin chainsaw giantplant aggressionbypl lodg friend stopmot evil occult bookofthedead necronomicon demonicpossess videonasti unofficialremak brucecampbel ellensandweiss richarddemanincor
103620,Maniac,help young artist upcom exhibit owner mannequin shop deadli suppress desir surfac horror prostitut mannequin remak murder gore serialkil scalp misogynist mumblegor elijahwood americaolivo noraarnezed
